,ds,mech,seed,method,metric,value
377,parkinsons,MNAR_quant,1382689815,PMM,MAE,0.5273360964798744
378,parkinsons,MNAR_quant,1382689815,OT_PMM,RMSE,0.8536499904626849
379,parkinsons,MNAR_quant,1382689815,OT_PMM,MAE,0.4654427988699601
380,parkinsons,MNAR_quant,1405681631,PMM,RMSE,0.7195307193354727
381,parkinsons,MNAR_quant,1405681631,PMM,MAE,0.43164999890933264
382,parkinsons,MNAR_quant,1405681631,OT_PMM,RMSE,0.671668590846918
383,parkinsons,MNAR_quant,1405681631,OT_PMM,MAE,0.40107025127795715
384,parkinsons,MNAR_quant,1497586438,PMM,RMSE,0.5745938675659591
385,parkinsons,MNAR_quant,1497586438,PMM,MAE,0.33328737971336975
386,parkinsons,MNAR_quant,1497586438,OT_PMM,RMSE,0.4755126976556381
387,parkinsons,MNAR_quant,1497586438,OT_PMM,MAE,0.27543610357416987
388,parkinsons,MNAR_quant,1540770719,PMM,RMSE,0.7377367339850283
389,parkinsons,MNAR_quant,1540770719,PMM,MAE,0.49673491398768876
390,parkinsons,MNAR_quant,1540770719,OT_PMM,RMSE,0.6096008881989222
391,parkinsons,MNAR_quant,1540770719,OT_PMM,MAE,0.39767368535015196
392,parkinsons,MNAR_quant,1580016183,PMM,RMSE,0.8770394401151504
393,parkinsons,MNAR_quant,1580016183,PMM,MAE,0.6000978817419427
394,parkinsons,MNAR_quant,1580016183,OT_PMM,RMSE,0.8421191789786231
395,parkinsons,MNAR_quant,1580016183,OT_PMM,MAE,0.5685452315084132
396,parkinsons,MNAR_quant,1634535062,PMM,RMSE,0.7034552630198917
397,parkinsons,MNAR_quant,1634535062,PMM,MAE,0.39439355237220414
398,parkinsons,MNAR_quant,1634535062,OT_PMM,RMSE,0.5886252151607182
399,parkinsons,MNAR_quant,1634535062,OT_PMM,MAE,0.326643801275078
400,parkinsons,MNAR_quant,1662057957,PMM,RMSE,0.7569531394787408
401,parkinsons,MNAR_quant,1662057957,PMM,MAE,0.5245023020795632
402,parkinsons,MNAR_quant,1662057957,OT_PMM,RMSE,0.6975874911184357
403,parkinsons,MNAR_quant,1662057957,OT_PMM,MAE,0.4610001666452771
404,parkinsons,MNAR_quant,1678403330,PMM,RMSE,0.9193363077831533
405,parkinsons,MNAR_quant,1678403330,PMM,MAE,0.5522519313899277
406,parkinsons,MNAR_quant,1678403330,OT_PMM,RMSE,0.7719629265973943
407,parkinsons,MNAR_quant,1678403330,OT_PMM,MAE,0.44029177632793204
408,parkinsons,MNAR_quant,1688060240,PMM,RMSE,0.9457407834054758
409,parkinsons,MNAR_quant,1688060240,PMM,MAE,0.6178268335112598
410,parkinsons,MNAR_quant,1688060240,OT_PMM,RMSE,0.8161378457370725
411,parkinsons,MNAR_quant,1688060240,OT_PMM,MAE,0.5365646627998526
412,parkinsons,MNAR_quant,1766867109,PMM,RMSE,0.7304946707249497
413,parkinsons,MNAR_quant,1766867109,PMM,MAE,0.44622865295346675
414,parkinsons,MNAR_quant,1766867109,OT_PMM,RMSE,0.5424055254451174
415,parkinsons,MNAR_quant,1766867109,OT_PMM,MAE,0.32933131262734616
416,parkinsons,MNAR_quant,1803345590,PMM,RMSE,0.7926329853180345
417,parkinsons,MNAR_quant,1803345590,PMM,MAE,0.42235174752038845
418,parkinsons,MNAR_quant,1803345590,OT_PMM,RMSE,0.655084171421227
419,parkinsons,MNAR_quant,1803345590,OT_PMM,MAE,0.3366419906611776
420,parkinsons,MNAR_quant,1843824992,PMM,RMSE,0.6537257505291156
421,parkinsons,MNAR_quant,1843824992,PMM,MAE,0.3875976626213925
422,parkinsons,MNAR_quant,1843824992,OT_PMM,RMSE,0.5867366884885008
423,parkinsons,MNAR_quant,1843824992,OT_PMM,MAE,0.3223266031116301
424,parkinsons,MNAR_quant,184566854,PMM,RMSE,0.9168205318019382
425,parkinsons,MNAR_quant,184566854,PMM,MAE,0.581540102045331
426,parkinsons,MNAR_quant,184566854,OT_PMM,RMSE,0.7438851590192841
427,parkinsons,MNAR_quant,184566854,OT_PMM,MAE,0.45932160202675865
428,parkinsons,MNAR_quant,191664963,PMM,RMSE,0.7066838868151026
429,parkinsons,MNAR_quant,191664963,PMM,MAE,0.4204450781864085
430,parkinsons,MNAR_quant,191664963,OT_PMM,RMSE,0.6362511798404414
431,parkinsons,MNAR_quant,191664963,OT_PMM,MAE,0.37075206361712676
432,parkinsons,MNAR_quant,1990212658,PMM,RMSE,0.6604581448651323
433,parkinsons,MNAR_quant,1990212658,PMM,MAE,0.376883245769472
434,parkinsons,MNAR_quant,1990212658,OT_PMM,RMSE,0.5623441269748455
435,parkinsons,MNAR_quant,1990212658,OT_PMM,MAE,0.30885733679329996
436,parkinsons,MNAR_quant,202244314,PMM,RMSE,0.704576718428052
437,parkinsons,MNAR_quant,202244314,PMM,MAE,0.47280655310166825
438,parkinsons,MNAR_quant,202244314,OT_PMM,RMSE,0.6821852571768366
439,parkinsons,MNAR_quant,202244314,OT_PMM,MAE,0.4410299647398379
440,parkinsons,MNAR_quant,2095133045,PMM,RMSE,0.7678796325964674
441,parkinsons,MNAR_quant,2095133045,PMM,MAE,0.48846351580844155
442,parkinsons,MNAR_quant,2095133045,OT_PMM,RMSE,0.6690281632429836
443,parkinsons,MNAR_quant,2095133045,OT_PMM,MAE,0.4146034820815173
444,parkinsons,MNAR_quant,275121930,PMM,RMSE,0.8643411329859186
445,parkinsons,MNAR_quant,275121930,PMM,MAE,0.5109987635666211
446,parkinsons,MNAR_quant,275121930,OT_PMM,RMSE,0.7659208323740406
447,parkinsons,MNAR_quant,275121930,OT_PMM,MAE,0.4354317941790626
448,parkinsons,MNAR_quant,392022359,PMM,RMSE,0.7893586020907798
449,parkinsons,MNAR_quant,392022359,PMM,MAE,0.5023095999722531
450,parkinsons,MNAR_quant,392022359,OT_PMM,RMSE,0.7438249879121617
451,parkinsons,MNAR_quant,392022359,OT_PMM,MAE,0.46674582819972116
452,parkinsons,MNAR_quant,432652533,PMM,RMSE,0.768982377671019
453,parkinsons,MNAR_quant,432652533,PMM,MAE,0.47381224970652447
454,parkinsons,MNAR_quant,432652533,OT_PMM,RMSE,0.6515540453408986
455,parkinsons,MNAR_quant,432652533,OT_PMM,MAE,0.4070531187197799
456,parkinsons,MNAR_quant,796282693,PMM,RMSE,0.7021757594985563
457,parkinsons,MNAR_quant,796282693,PMM,MAE,0.4514243985209272
458,parkinsons,MNAR_quant,796282693,OT_PMM,RMSE,0.5768420644443761
459,parkinsons,MNAR_quant,796282693,OT_PMM,MAE,0.36733836034318773
460,parkinsons,MNAR_quant,864178266,PMM,RMSE,0.8146566865304846
461,parkinsons,MNAR_quant,864178266,PMM,MAE,0.4615154892103228
462,parkinsons,MNAR_quant,864178266,OT_PMM,RMSE,0.7593480788860647
463,parkinsons,MNAR_quant,864178266,OT_PMM,MAE,0.40762196231771836
464,parkinsons,MNAR_quant,929893137,PMM,RMSE,0.7719427767541905
465,parkinsons,MNAR_quant,929893137,PMM,MAE,0.4901491974192493
466,parkinsons,MNAR_quant,929893137,OT_PMM,RMSE,0.7205583295324302
467,parkinsons,MNAR_quant,929893137,OT_PMM,MAE,0.44647527334767834
468,parkinsons,MNAR_quant,942484272,PMM,RMSE,0.6990222773594578
469,parkinsons,MNAR_quant,942484272,PMM,MAE,0.3973948858173389
470,parkinsons,MNAR_quant,942484272,OT_PMM,RMSE,0.5732112219301657
471,parkinsons,MNAR_quant,942484272,OT_PMM,MAE,0.33173647206409673
472,parkinsons,MNAR_quant,952224740,PMM,RMSE,0.5070182396351377
473,parkinsons,MNAR_quant,952224740,PMM,MAE,0.2936096053833402
474,parkinsons,MNAR_quant,952224740,OT_PMM,RMSE,0.4164897548943566
475,parkinsons,MNAR_quant,952224740,OT_PMM,MAE,0.21662041838930907
476,parkinsons,MNAR_quant,967196436,PMM,RMSE,0.8405855147036997
477,parkinsons,MNAR_quant,967196436,PMM,MAE,0.4673251817941104
478,parkinsons,MNAR_quant,967196436,OT_PMM,RMSE,0.683256892009851
479,parkinsons,MNAR_quant,967196436,OT_PMM,MAE,0.3789606611278837
480,transfusion,MCAR,1074497555,PMM,RMSE,0.8643270226729236
481,transfusion,MCAR,1074497555,PMM,MAE,0.48773729021691165
482,transfusion,MCAR,1074497555,OT_PMM,RMSE,0.8453723002574571
483,transfusion,MCAR,1074497555,OT_PMM,MAE,0.46238011494314574
484,transfusion,MCAR,1102145672,PMM,RMSE,0.9719247561252959
485,transfusion,MCAR,1102145672,PMM,MAE,0.5248784457678098
486,transfusion,MCAR,1102145672,OT_PMM,RMSE,0.9193303748590876
487,transfusion,MCAR,1102145672,OT_PMM,MAE,0.5030329990580458
488,transfusion,MCAR,1130604997,PMM,RMSE,0.8360882076521025
489,transfusion,MCAR,1130604997,PMM,MAE,0.48375042042430383
490,transfusion,MCAR,1130604997,OT_PMM,RMSE,0.817210210042823
491,transfusion,MCAR,1130604997,OT_PMM,MAE,0.447871907535937
492,transfusion,MCAR,1171300112,PMM,RMSE,0.8142151225151185
493,transfusion,MCAR,1171300112,PMM,MAE,0.43261756296936343
494,transfusion,MCAR,1171300112,OT_PMM,RMSE,0.7518371091412493
495,transfusion,MCAR,1171300112,OT_PMM,MAE,0.41069062261958883
496,transfusion,MCAR,1382689815,PMM,RMSE,0.910880092213484
497,transfusion,MCAR,1382689815,PMM,MAE,0.4622066775129361
498,transfusion,MCAR,1382689815,OT_PMM,RMSE,0.8456720034836145
499,transfusion,MCAR,1382689815,OT_PMM,MAE,0.45457410460209324
500,transfusion,MCAR,1405681631,PMM,RMSE,0.8759924668820469
501,transfusion,MCAR,1405681631,PMM,MAE,0.5051760939741146
502,transfusion,MCAR,1405681631,OT_PMM,RMSE,0.815058883151724
503,transfusion,MCAR,1405681631,OT_PMM,MAE,0.4480837345035306
504,transfusion,MCAR,1497586438,PMM,RMSE,0.8715447348504061
505,transfusion,MCAR,1497586438,PMM,MAE,0.4603527993220608
506,transfusion,MCAR,1497586438,OT_PMM,RMSE,0.8790525637536624
507,transfusion,MCAR,1497586438,OT_PMM,MAE,0.4789890734838975
508,transfusion,MCAR,1540770719,PMM,RMSE,0.8655081343814552
509,transfusion,MCAR,1540770719,PMM,MAE,0.4695853785621339
510,transfusion,MCAR,1540770719,OT_PMM,RMSE,0.8045098502322015
511,transfusion,MCAR,1540770719,OT_PMM,MAE,0.41235159241278896
512,transfusion,MCAR,1580016183,PMM,RMSE,0.9193250381151993
513,transfusion,MCAR,1580016183,PMM,MAE,0.4677570810546318
514,transfusion,MCAR,1580016183,OT_PMM,RMSE,0.9809552702118315
515,transfusion,MCAR,1580016183,OT_PMM,MAE,0.4869242816739584
516,transfusion,MCAR,1634535062,PMM,RMSE,0.948396152610192
517,transfusion,MCAR,1634535062,PMM,MAE,0.5092088042822617
518,transfusion,MCAR,1634535062,OT_PMM,RMSE,0.8795631569194484
519,transfusion,MCAR,1634535062,OT_PMM,MAE,0.49325587313160074
520,transfusion,MCAR,1662057957,PMM,RMSE,0.805025608359838
521,transfusion,MCAR,1662057957,PMM,MAE,0.4137839902608474
522,transfusion,MCAR,1662057957,OT_PMM,RMSE,0.8350391592488057
523,transfusion,MCAR,1662057957,OT_PMM,MAE,0.44563995710154836
524,transfusion,MCAR,1678403330,PMM,RMSE,0.8543219595333622
525,transfusion,MCAR,1678403330,PMM,MAE,0.45236366461320526
526,transfusion,MCAR,1678403330,OT_PMM,RMSE,0.8696356521723317
527,transfusion,MCAR,1678403330,OT_PMM,MAE,0.48116375131794553
528,transfusion,MCAR,1688060240,PMM,RMSE,0.8572076251841845
529,transfusion,MCAR,1688060240,PMM,MAE,0.4779806224251048
530,transfusion,MCAR,1688060240,OT_PMM,RMSE,0.8076531257704309
531,transfusion,MCAR,1688060240,OT_PMM,MAE,0.4378204036482173
532,transfusion,MCAR,1766867109,PMM,RMSE,0.8782951813082019
533,transfusion,MCAR,1766867109,PMM,MAE,0.46510365969445344
534,transfusion,MCAR,1766867109,OT_PMM,RMSE,0.8281486045205873
535,transfusion,MCAR,1766867109,OT_PMM,MAE,0.4490943273913417
536,transfusion,MCAR,1803345590,PMM,RMSE,0.8713738948450871
537,transfusion,MCAR,1803345590,PMM,MAE,0.45852392246605533
538,transfusion,MCAR,1803345590,OT_PMM,RMSE,0.8719599367849895
539,transfusion,MCAR,1803345590,OT_PMM,MAE,0.4734965634079372
540,transfusion,MCAR,1843824992,PMM,RMSE,0.8926593143415092
541,transfusion,MCAR,1843824992,PMM,MAE,0.4849676284130907
542,transfusion,MCAR,1843824992,OT_PMM,RMSE,0.9088930763199399
543,transfusion,MCAR,1843824992,OT_PMM,MAE,0.48463537491486053
544,transfusion,MCAR,184566854,PMM,RMSE,0.9357693160932945
545,transfusion,MCAR,184566854,PMM,MAE,0.4946037382257925
546,transfusion,MCAR,184566854,OT_PMM,RMSE,0.9018639817447299
547,transfusion,MCAR,184566854,OT_PMM,MAE,0.4833784306867449
548,transfusion,MCAR,191664963,PMM,RMSE,0.8814058104442923
549,transfusion,MCAR,191664963,PMM,MAE,0.45613016504766457
550,transfusion,MCAR,191664963,OT_PMM,RMSE,0.8274108301846573
551,transfusion,MCAR,191664963,OT_PMM,MAE,0.43602304415612025
552,transfusion,MCAR,1990212658,PMM,RMSE,0.8816241144976545
553,transfusion,MCAR,1990212658,PMM,MAE,0.47821869262457334
554,transfusion,MCAR,1990212658,OT_PMM,RMSE,0.841403597359782
555,transfusion,MCAR,1990212658,OT_PMM,MAE,0.46329910540407365
556,transfusion,MCAR,202244314,PMM,RMSE,0.7840460277786341
557,transfusion,MCAR,202244314,PMM,MAE,0.43299889292832405
558,transfusion,MCAR,202244314,OT_PMM,RMSE,0.7773621974959718
559,transfusion,MCAR,202244314,OT_PMM,MAE,0.4186519651726911
560,transfusion,MCAR,2095133045,PMM,RMSE,0.8216852933774083
561,transfusion,MCAR,2095133045,PMM,MAE,0.4230530427698333
562,transfusion,MCAR,2095133045,OT_PMM,RMSE,0.8227644631809791
563,transfusion,MCAR,2095133045,OT_PMM,MAE,0.4551187033419213
564,transfusion,MCAR,275121930,PMM,RMSE,0.8226508016019977
565,transfusion,MCAR,275121930,PMM,MAE,0.4564452219429225
566,transfusion,MCAR,275121930,OT_PMM,RMSE,0.8776295495985108
567,transfusion,MCAR,275121930,OT_PMM,MAE,0.46587930345338135
568,transfusion,MCAR,392022359,PMM,RMSE,0.8301507851242521
569,transfusion,MCAR,392022359,PMM,MAE,0.4458305358594265
570,transfusion,MCAR,392022359,OT_PMM,RMSE,0.8359466891985555
571,transfusion,MCAR,392022359,OT_PMM,MAE,0.43960297845638613
572,transfusion,MCAR,432652533,PMM,RMSE,0.8164539622368047
573,transfusion,MCAR,432652533,PMM,MAE,0.42440825100893736
574,transfusion,MCAR,432652533,OT_PMM,RMSE,0.8381073676467728
575,transfusion,MCAR,432652533,OT_PMM,MAE,0.44130622247082907
576,transfusion,MCAR,796282693,PMM,RMSE,0.7806208272412238
577,transfusion,MCAR,796282693,PMM,MAE,0.41399588971407064
578,transfusion,MCAR,796282693,OT_PMM,RMSE,0.7265988836902567
579,transfusion,MCAR,796282693,OT_PMM,MAE,0.38756798645306967
580,transfusion,MCAR,864178266,PMM,RMSE,0.8368431606943345
581,transfusion,MCAR,864178266,PMM,MAE,0.444273144835682
582,transfusion,MCAR,864178266,OT_PMM,RMSE,0.9008954797104503
583,transfusion,MCAR,864178266,OT_PMM,MAE,0.46363185900387677
584,transfusion,MCAR,929893137,PMM,RMSE,0.8676156000453099
585,transfusion,MCAR,929893137,PMM,MAE,0.4825608698939407
586,transfusion,MCAR,929893137,OT_PMM,RMSE,0.8219815505430921
587,transfusion,MCAR,929893137,OT_PMM,MAE,0.45390994040199867
588,transfusion,MCAR,942484272,PMM,RMSE,0.9207343388768863
589,transfusion,MCAR,942484272,PMM,MAE,0.5147825366244915
590,transfusion,MCAR,942484272,OT_PMM,RMSE,1.0036437977898014
591,transfusion,MCAR,942484272,OT_PMM,MAE,0.515087375678363
592,transfusion,MCAR,952224740,PMM,RMSE,0.8852218467256245
593,transfusion,MCAR,952224740,PMM,MAE,0.4752576938709267
594,transfusion,MCAR,952224740,OT_PMM,RMSE,0.8781218388031891
595,transfusion,MCAR,952224740,OT_PMM,MAE,0.46259671604169117
596,transfusion,MCAR,967196436,PMM,RMSE,0.9340733431235363
597,transfusion,MCAR,967196436,PMM,MAE,0.48029704000560286
598,transfusion,MCAR,967196436,OT_PMM,RMSE,0.9456209316432609
599,transfusion,MCAR,967196436,OT_PMM,MAE,0.4662098999183032
600,transfusion,MAR,1074497555,PMM,RMSE,0.6691796493270957
601,transfusion,MAR,1074497555,PMM,MAE,0.35924187549997216
602,transfusion,MAR,1074497555,OT_PMM,RMSE,0.7822691986939377
603,transfusion,MAR,1074497555,OT_PMM,MAE,0.42349539031876243
604,transfusion,MAR,1102145672,PMM,RMSE,0.6623634421996955
605,transfusion,MAR,1102145672,PMM,MAE,0.3503585798029169
606,transfusion,MAR,1102145672,OT_PMM,RMSE,0.6224232468888916
607,transfusion,MAR,1102145672,OT_PMM,MAE,0.3287294458617677
608,transfusion,MAR,1130604997,PMM,RMSE,0.8792822280866532
609,transfusion,MAR,1130604997,PMM,MAE,0.4078393970543458
610,transfusion,MAR,1130604997,OT_PMM,RMSE,0.7802492075551455
611,transfusion,MAR,1130604997,OT_PMM,MAE,0.36456452340377654
612,transfusion,MAR,1171300112,PMM,RMSE,1.0142901725221622
613,transfusion,MAR,1171300112,PMM,MAE,0.46327461994744296
614,transfusion,MAR,1171300112,OT_PMM,RMSE,1.0116375318530484
615,transfusion,MAR,1171300112,OT_PMM,MAE,0.44995490261141063
616,transfusion,MAR,1382689815,PMM,RMSE,0.8061925859849722
617,transfusion,MAR,1382689815,PMM,MAE,0.4665952536903724
618,transfusion,MAR,1382689815,OT_PMM,RMSE,0.8675562467193991
619,transfusion,MAR,1382689815,OT_PMM,MAE,0.4816545616152843
620,transfusion,MAR,1405681631,PMM,RMSE,0.5956820884628314
621,transfusion,MAR,1405681631,PMM,MAE,0.32921060259588286
622,transfusion,MAR,1405681631,OT_PMM,RMSE,0.6283789394013258
623,transfusion,MAR,1405681631,OT_PMM,MAE,0.33564520820250293
624,transfusion,MAR,1497586438,PMM,RMSE,0.9526930122970322
625,transfusion,MAR,1497586438,PMM,MAE,0.47622738448916924
626,transfusion,MAR,1497586438,OT_PMM,RMSE,0.9008425805053163
627,transfusion,MAR,1497586438,OT_PMM,MAE,0.44493724761982145
628,transfusion,MAR,1540770719,PMM,RMSE,0.8628464964327385
629,transfusion,MAR,1540770719,PMM,MAE,0.4534523181046857
630,transfusion,MAR,1540770719,OT_PMM,RMSE,0.8694308011415303
631,transfusion,MAR,1540770719,OT_PMM,MAE,0.47098105734219914
632,transfusion,MAR,1580016183,PMM,RMSE,0.9416990674209323
633,transfusion,MAR,1580016183,PMM,MAE,0.46972448755518276
634,transfusion,MAR,1580016183,OT_PMM,RMSE,0.917195467521321
635,transfusion,MAR,1580016183,OT_PMM,MAE,0.4577274698771502
636,transfusion,MAR,1634535062,PMM,RMSE,1.0963044946782567
637,transfusion,MAR,1634535062,PMM,MAE,0.6042636603362328
638,transfusion,MAR,1634535062,OT_PMM,RMSE,1.0769170356276476
639,transfusion,MAR,1634535062,OT_PMM,MAE,0.6174946910198489
640,transfusion,MAR,1662057957,PMM,RMSE,1.0743995132183637
641,transfusion,MAR,1662057957,PMM,MAE,0.5749052753613887
642,transfusion,MAR,1662057957,OT_PMM,RMSE,0.8891413347815539
643,transfusion,MAR,1662057957,OT_PMM,MAE,0.49840675756237995
644,transfusion,MAR,1678403330,PMM,RMSE,0.9452572839194444
645,transfusion,MAR,1678403330,PMM,MAE,0.5023404727966782
646,transfusion,MAR,1678403330,OT_PMM,RMSE,1.0266401057586183
647,transfusion,MAR,1678403330,OT_PMM,MAE,0.5325822272135968
648,transfusion,MAR,1688060240,PMM,RMSE,0.9365099283907785
649,transfusion,MAR,1688060240,PMM,MAE,0.4946763597064372
650,transfusion,MAR,1688060240,OT_PMM,RMSE,0.8689233260552134
651,transfusion,MAR,1688060240,OT_PMM,MAE,0.4772266559413507
652,transfusion,MAR,1766867109,PMM,RMSE,0.6750868546575626
653,transfusion,MAR,1766867109,PMM,MAE,0.27780212027788564
654,transfusion,MAR,1766867109,OT_PMM,RMSE,0.5043982185315946
655,transfusion,MAR,1766867109,OT_PMM,MAE,0.2127025016025735
656,transfusion,MAR,1803345590,PMM,RMSE,0.6142103799092469
657,transfusion,MAR,1803345590,PMM,MAE,0.30372504375116427
658,transfusion,MAR,1803345590,OT_PMM,RMSE,0.5334034242764699
659,transfusion,MAR,1803345590,OT_PMM,MAE,0.24686020028077565
660,transfusion,MAR,1843824992,PMM,RMSE,0.8477775848055755
661,transfusion,MAR,1843824992,PMM,MAE,0.3818982486242797
662,transfusion,MAR,1843824992,OT_PMM,RMSE,0.862448710618891
663,transfusion,MAR,1843824992,OT_PMM,MAE,0.38906895890294907
664,transfusion,MAR,184566854,PMM,RMSE,0.9615913301780841
665,transfusion,MAR,184566854,PMM,MAE,0.43834778533793123
666,transfusion,MAR,184566854,OT_PMM,RMSE,0.8577947575263329
667,transfusion,MAR,184566854,OT_PMM,MAE,0.39464788559995906
668,transfusion,MAR,191664963,PMM,RMSE,0.8330253349916632
669,transfusion,MAR,191664963,PMM,MAE,0.3579851380062385
670,transfusion,MAR,191664963,OT_PMM,RMSE,0.7897853873659663
671,transfusion,MAR,191664963,OT_PMM,MAE,0.3327357258881813
672,transfusion,MAR,1990212658,PMM,RMSE,0.9248997443374488
673,transfusion,MAR,1990212658,PMM,MAE,0.46140095144969623
674,transfusion,MAR,1990212658,OT_PMM,RMSE,0.8975979236699538
675,transfusion,MAR,1990212658,OT_PMM,MAE,0.4446755567894158
676,transfusion,MAR,202244314,PMM,RMSE,1.043677784932065
677,transfusion,MAR,202244314,PMM,MAE,0.6212563896533365
678,transfusion,MAR,202244314,OT_PMM,RMSE,0.9675963239236136
679,transfusion,MAR,202244314,OT_PMM,MAE,0.5590674000141146
680,transfusion,MAR,2095133045,PMM,RMSE,0.6534807966310583
681,transfusion,MAR,2095133045,PMM,MAE,0.3143545059770848
682,transfusion,MAR,2095133045,OT_PMM,RMSE,0.597654900648739
683,transfusion,MAR,2095133045,OT_PMM,MAE,0.2811331868603515
684,transfusion,MAR,275121930,PMM,RMSE,0.9253957972307884
685,transfusion,MAR,275121930,PMM,MAE,0.4425682196000087
686,transfusion,MAR,275121930,OT_PMM,RMSE,0.9685416053746208
687,transfusion,MAR,275121930,OT_PMM,MAE,0.474719397311093
688,transfusion,MAR,392022359,PMM,RMSE,0.8299604182693389
689,transfusion,MAR,392022359,PMM,MAE,0.38063421742317816
690,transfusion,MAR,392022359,OT_PMM,RMSE,0.7986828626250503
691,transfusion,MAR,392022359,OT_PMM,MAE,0.3619600803669288
692,transfusion,MAR,432652533,PMM,RMSE,0.7816478644391738
693,transfusion,MAR,432652533,PMM,MAE,0.4044049773508139
694,transfusion,MAR,432652533,OT_PMM,RMSE,0.8151597603064114
695,transfusion,MAR,432652533,OT_PMM,MAE,0.38853648986531236
696,transfusion,MAR,796282693,PMM,RMSE,0.9524119477599658
697,transfusion,MAR,796282693,PMM,MAE,0.5107047908659746
698,transfusion,MAR,796282693,OT_PMM,RMSE,0.8883392430904911
699,transfusion,MAR,796282693,OT_PMM,MAE,0.45249858806779475
700,transfusion,MAR,864178266,PMM,RMSE,0.6480714735153164
701,transfusion,MAR,864178266,PMM,MAE,0.3388846250219804
702,transfusion,MAR,864178266,OT_PMM,RMSE,0.6996368876267549
703,transfusion,MAR,864178266,OT_PMM,MAE,0.3559986405033866
704,transfusion,MAR,929893137,PMM,RMSE,1.0312409873614286
705,transfusion,MAR,929893137,PMM,MAE,0.564742317640472
706,transfusion,MAR,929893137,OT_PMM,RMSE,0.9994007713708319
707,transfusion,MAR,929893137,OT_PMM,MAE,0.5176692280324222
708,transfusion,MAR,942484272,PMM,RMSE,0.8786208054019545
709,transfusion,MAR,942484272,PMM,MAE,0.5022295120804838
710,transfusion,MAR,942484272,OT_PMM,RMSE,0.8700490670568222
711,transfusion,MAR,942484272,OT_PMM,MAE,0.5113773800683218
712,transfusion,MAR,952224740,PMM,RMSE,0.7789995019736086
713,transfusion,MAR,952224740,PMM,MAE,0.4202012298782153
714,transfusion,MAR,952224740,OT_PMM,RMSE,0.7930921174525454
715,transfusion,MAR,952224740,OT_PMM,MAE,0.4334514008843289
716,transfusion,MAR,967196436,PMM,RMSE,0.7503789970239235
717,transfusion,MAR,967196436,PMM,MAE,0.42093817127086997
718,transfusion,MAR,967196436,OT_PMM,RMSE,0.8305185138684116
719,transfusion,MAR,967196436,OT_PMM,MAE,0.4733745995527014
720,transfusion,MNAR_log,1074497555,PMM,RMSE,0.8924175513131484
721,transfusion,MNAR_log,1074497555,PMM,MAE,0.5170049118162556
722,transfusion,MNAR_log,1074497555,OT_PMM,RMSE,0.9010006942649754
723,transfusion,MNAR_log,1074497555,OT_PMM,MAE,0.488188405352636
724,transfusion,MNAR_log,1102145672,PMM,RMSE,0.8689951563431404
725,transfusion,MNAR_log,1102145672,PMM,MAE,0.5179274097974882
726,transfusion,MNAR_log,1102145672,OT_PMM,RMSE,0.8367904163738433
727,transfusion,MNAR_log,1102145672,OT_PMM,MAE,0.47274665554650547
728,transfusion,MNAR_log,1130604997,PMM,RMSE,0.851370123285808
729,transfusion,MNAR_log,1130604997,PMM,MAE,0.43700570629867014
730,transfusion,MNAR_log,1130604997,OT_PMM,RMSE,0.7068280782770086
731,transfusion,MNAR_log,1130604997,OT_PMM,MAE,0.3493760310780143
732,transfusion,MNAR_log,1171300112,PMM,RMSE,0.7958555766529781
733,transfusion,MNAR_log,1171300112,PMM,MAE,0.419524866457762
734,transfusion,MNAR_log,1171300112,OT_PMM,RMSE,0.8254868703113116
735,transfusion,MNAR_log,1171300112,OT_PMM,MAE,0.4405970577963222
736,transfusion,MNAR_log,1382689815,PMM,RMSE,1.021703438765503
737,transfusion,MNAR_log,1382689815,PMM,MAE,0.5839643083424539
738,transfusion,MNAR_log,1382689815,OT_PMM,RMSE,0.908995945808109
739,transfusion,MNAR_log,1382689815,OT_PMM,MAE,0.5073903222996333
740,transfusion,MNAR_log,1405681631,PMM,RMSE,0.7937068701544243
741,transfusion,MNAR_log,1405681631,PMM,MAE,0.44813600619674443
742,transfusion,MNAR_log,1405681631,OT_PMM,RMSE,0.7505822048040758
743,transfusion,MNAR_log,1405681631,OT_PMM,MAE,0.41871365656596576
744,transfusion,MNAR_log,1497586438,PMM,RMSE,0.9130941800283453
745,transfusion,MNAR_log,1497586438,PMM,MAE,0.540012447223412
746,transfusion,MNAR_log,1497586438,OT_PMM,RMSE,0.899127367068623
747,transfusion,MNAR_log,1497586438,OT_PMM,MAE,0.5151673351499936
748,transfusion,MNAR_log,1540770719,PMM,RMSE,0.9898252219699766
749,transfusion,MNAR_log,1540770719,PMM,MAE,0.559491105284805
750,transfusion,MNAR_log,1540770719,OT_PMM,RMSE,0.9418180872511213
751,transfusion,MNAR_log,1540770719,OT_PMM,MAE,0.5250810309753344
752,transfusion,MNAR_log,1580016183,PMM,RMSE,0.8972313759627939
753,transfusion,MNAR_log,1580016183,PMM,MAE,0.49549878314392326
754,transfusion,MNAR_log,1580016183,OT_PMM,RMSE,0.8441857847894856
755,transfusion,MNAR_log,1580016183,OT_PMM,MAE,0.46860552762997737
756,transfusion,MNAR_log,1634535062,PMM,RMSE,0.9456596675556671
757,transfusion,MNAR_log,1634535062,PMM,MAE,0.4703612900595224
758,transfusion,MNAR_log,1634535062,OT_PMM,RMSE,0.8155057035151292
