,ds,mech,seed,method,metric,value
379,parkinsons,MCAR,1382689815,OT_PMM,MAE,0.37360457713083334
380,parkinsons,MCAR,1405681631,PMM,RMSE,0.6726037416883747
381,parkinsons,MCAR,1405681631,PMM,MAE,0.3876492406136105
382,parkinsons,MCAR,1405681631,OT_PMM,RMSE,0.6749365631133727
383,parkinsons,MCAR,1405681631,OT_PMM,MAE,0.3845237749744793
384,parkinsons,MCAR,1497586438,PMM,RMSE,0.6601025934492033
385,parkinsons,MCAR,1497586438,PMM,MAE,0.39782674815211766
386,parkinsons,MCAR,1497586438,OT_PMM,RMSE,0.6216862214725402
387,parkinsons,MCAR,1497586438,OT_PMM,MAE,0.3739565400916506
388,parkinsons,MCAR,1540770719,PMM,RMSE,0.6685457914562082
389,parkinsons,MCAR,1540770719,PMM,MAE,0.3912835588465013
390,parkinsons,MCAR,1540770719,OT_PMM,RMSE,0.6291722915229092
391,parkinsons,MCAR,1540770719,OT_PMM,MAE,0.36968108391408017
392,parkinsons,MCAR,1580016183,PMM,RMSE,0.7040659209330753
393,parkinsons,MCAR,1580016183,PMM,MAE,0.418415824788859
394,parkinsons,MCAR,1580016183,OT_PMM,RMSE,0.6409918179541114
395,parkinsons,MCAR,1580016183,OT_PMM,MAE,0.3794843702163565
396,parkinsons,MCAR,1634535062,PMM,RMSE,0.6401836728415652
397,parkinsons,MCAR,1634535062,PMM,MAE,0.38468499423298197
398,parkinsons,MCAR,1634535062,OT_PMM,RMSE,0.6501905388366712
399,parkinsons,MCAR,1634535062,OT_PMM,MAE,0.39019152720830574
400,parkinsons,MCAR,1662057957,PMM,RMSE,0.7126903739639747
401,parkinsons,MCAR,1662057957,PMM,MAE,0.4206995964428567
402,parkinsons,MCAR,1662057957,OT_PMM,RMSE,0.6363257441911812
403,parkinsons,MCAR,1662057957,OT_PMM,MAE,0.36529546180971867
404,parkinsons,MCAR,1678403330,PMM,RMSE,0.6799225947770042
405,parkinsons,MCAR,1678403330,PMM,MAE,0.4192579060188192
406,parkinsons,MCAR,1678403330,OT_PMM,RMSE,0.6922133729664381
407,parkinsons,MCAR,1678403330,OT_PMM,MAE,0.39737997946266723
408,parkinsons,MCAR,1688060240,PMM,RMSE,0.7301040861034822
409,parkinsons,MCAR,1688060240,PMM,MAE,0.419513249347691
410,parkinsons,MCAR,1688060240,OT_PMM,RMSE,0.672632265751836
411,parkinsons,MCAR,1688060240,OT_PMM,MAE,0.39158874460127746
412,parkinsons,MCAR,1766867109,PMM,RMSE,0.7280984579237954
413,parkinsons,MCAR,1766867109,PMM,MAE,0.4226095633818751
414,parkinsons,MCAR,1766867109,OT_PMM,RMSE,0.6927865353265508
415,parkinsons,MCAR,1766867109,OT_PMM,MAE,0.4036009445737209
416,parkinsons,MCAR,1803345590,PMM,RMSE,0.7442499302423292
417,parkinsons,MCAR,1803345590,PMM,MAE,0.42637758795435726
418,parkinsons,MCAR,1803345590,OT_PMM,RMSE,0.6656692170634206
419,parkinsons,MCAR,1803345590,OT_PMM,MAE,0.387798016696316
420,parkinsons,MCAR,1843824992,PMM,RMSE,0.6813447507722752
421,parkinsons,MCAR,1843824992,PMM,MAE,0.4161391620961243
422,parkinsons,MCAR,1843824992,OT_PMM,RMSE,0.6549987293855489
423,parkinsons,MCAR,1843824992,OT_PMM,MAE,0.38239835239464115
424,parkinsons,MCAR,184566854,PMM,RMSE,0.6983211507877436
425,parkinsons,MCAR,184566854,PMM,MAE,0.41621165597177934
426,parkinsons,MCAR,184566854,OT_PMM,RMSE,0.6532687778051525
427,parkinsons,MCAR,184566854,OT_PMM,MAE,0.38259363213801134
428,parkinsons,MCAR,191664963,PMM,RMSE,0.7405475149895302
429,parkinsons,MCAR,191664963,PMM,MAE,0.43729364720197667
430,parkinsons,MCAR,191664963,OT_PMM,RMSE,0.628225474959482
431,parkinsons,MCAR,191664963,OT_PMM,MAE,0.36325809462362335
432,parkinsons,MCAR,1990212658,PMM,RMSE,0.66887357914344
433,parkinsons,MCAR,1990212658,PMM,MAE,0.39874868206662467
434,parkinsons,MCAR,1990212658,OT_PMM,RMSE,0.6181374931913457
435,parkinsons,MCAR,1990212658,OT_PMM,MAE,0.3661179116795218
436,parkinsons,MCAR,202244314,PMM,RMSE,0.7101721511642437
437,parkinsons,MCAR,202244314,PMM,MAE,0.41268195416812464
438,parkinsons,MCAR,202244314,OT_PMM,RMSE,0.5848876893780851
439,parkinsons,MCAR,202244314,OT_PMM,MAE,0.3475973596935741
440,parkinsons,MCAR,2095133045,PMM,RMSE,0.6933632805293882
441,parkinsons,MCAR,2095133045,PMM,MAE,0.4079923166005212
442,parkinsons,MCAR,2095133045,OT_PMM,RMSE,0.6496604798335787
443,parkinsons,MCAR,2095133045,OT_PMM,MAE,0.37563828061403604
444,parkinsons,MCAR,275121930,PMM,RMSE,0.7358113639506342
445,parkinsons,MCAR,275121930,PMM,MAE,0.4390045826968717
446,parkinsons,MCAR,275121930,OT_PMM,RMSE,0.7035956849834679
447,parkinsons,MCAR,275121930,OT_PMM,MAE,0.41185289357118543
448,parkinsons,MCAR,392022359,PMM,RMSE,0.6341054776520547
449,parkinsons,MCAR,392022359,PMM,MAE,0.38219805304927384
450,parkinsons,MCAR,392022359,OT_PMM,RMSE,0.6875611464445317
451,parkinsons,MCAR,392022359,OT_PMM,MAE,0.3870445490073684
452,parkinsons,MCAR,432652533,PMM,RMSE,0.6629081500513927
453,parkinsons,MCAR,432652533,PMM,MAE,0.4067886248131482
454,parkinsons,MCAR,432652533,OT_PMM,RMSE,0.6486695222892082
455,parkinsons,MCAR,432652533,OT_PMM,MAE,0.36654017751649115
456,parkinsons,MCAR,796282693,PMM,RMSE,0.650748021019629
457,parkinsons,MCAR,796282693,PMM,MAE,0.3926565948279091
458,parkinsons,MCAR,796282693,OT_PMM,RMSE,0.6056890680406098
459,parkinsons,MCAR,796282693,OT_PMM,MAE,0.3554393195875922
460,parkinsons,MCAR,864178266,PMM,RMSE,0.7140360396266459
461,parkinsons,MCAR,864178266,PMM,MAE,0.4316608300964412
462,parkinsons,MCAR,864178266,OT_PMM,RMSE,0.5699277428503559
463,parkinsons,MCAR,864178266,OT_PMM,MAE,0.3489895063881652
464,parkinsons,MCAR,929893137,PMM,RMSE,0.6909320162154006
465,parkinsons,MCAR,929893137,PMM,MAE,0.4246087127699255
466,parkinsons,MCAR,929893137,OT_PMM,RMSE,0.6521179244439743
467,parkinsons,MCAR,929893137,OT_PMM,MAE,0.39327674369141385
468,parkinsons,MCAR,942484272,PMM,RMSE,0.6411751615882272
469,parkinsons,MCAR,942484272,PMM,MAE,0.3932169512563817
470,parkinsons,MCAR,942484272,OT_PMM,RMSE,0.6528309801662566
471,parkinsons,MCAR,942484272,OT_PMM,MAE,0.37913875990641394
472,parkinsons,MCAR,952224740,PMM,RMSE,0.6748033461110355
473,parkinsons,MCAR,952224740,PMM,MAE,0.4049961385983442
474,parkinsons,MCAR,952224740,OT_PMM,RMSE,0.6463262967648014
475,parkinsons,MCAR,952224740,OT_PMM,MAE,0.3771441306206884
476,parkinsons,MCAR,967196436,PMM,RMSE,0.7108116346769604
477,parkinsons,MCAR,967196436,PMM,MAE,0.43105431345992523
478,parkinsons,MCAR,967196436,OT_PMM,RMSE,0.689430088857734
479,parkinsons,MCAR,967196436,OT_PMM,MAE,0.3959093027445197
480,parkinsons,MAR,1074497555,PMM,RMSE,0.6929186745169926
481,parkinsons,MAR,1074497555,PMM,MAE,0.4182573189637048
482,parkinsons,MAR,1074497555,OT_PMM,RMSE,0.6629767460047647
483,parkinsons,MAR,1074497555,OT_PMM,MAE,0.37218963040618747
484,parkinsons,MAR,1102145672,PMM,RMSE,0.6703369934751512
485,parkinsons,MAR,1102145672,PMM,MAE,0.3616211171548632
486,parkinsons,MAR,1102145672,OT_PMM,RMSE,0.6253492170399043
487,parkinsons,MAR,1102145672,OT_PMM,MAE,0.3462060076591836
488,parkinsons,MAR,1130604997,PMM,RMSE,0.6964898863435777
489,parkinsons,MAR,1130604997,PMM,MAE,0.39974630501444325
490,parkinsons,MAR,1130604997,OT_PMM,RMSE,0.6510093183866383
491,parkinsons,MAR,1130604997,OT_PMM,MAE,0.3691348582873996
492,parkinsons,MAR,1171300112,PMM,RMSE,0.7822650569614285
493,parkinsons,MAR,1171300112,PMM,MAE,0.45863259290272723
494,parkinsons,MAR,1171300112,OT_PMM,RMSE,0.7288436490430221
495,parkinsons,MAR,1171300112,OT_PMM,MAE,0.4159137408455931
496,parkinsons,MAR,1382689815,PMM,RMSE,0.7717966578721489
497,parkinsons,MAR,1382689815,PMM,MAE,0.4855024720247483
498,parkinsons,MAR,1382689815,OT_PMM,RMSE,0.779627292836361
499,parkinsons,MAR,1382689815,OT_PMM,MAE,0.47362134386309496
500,parkinsons,MAR,1405681631,PMM,RMSE,0.7832850228894893
501,parkinsons,MAR,1405681631,PMM,MAE,0.43498936807860056
502,parkinsons,MAR,1405681631,OT_PMM,RMSE,0.6838868063635883
503,parkinsons,MAR,1405681631,OT_PMM,MAE,0.38490654933368457
504,parkinsons,MAR,1497586438,PMM,RMSE,0.7819629612454678
505,parkinsons,MAR,1497586438,PMM,MAE,0.43817587271115216
506,parkinsons,MAR,1497586438,OT_PMM,RMSE,0.7157724104440824
507,parkinsons,MAR,1497586438,OT_PMM,MAE,0.4042457461459378
508,parkinsons,MAR,1540770719,PMM,RMSE,0.6418365263718376
509,parkinsons,MAR,1540770719,PMM,MAE,0.3358397054640613
510,parkinsons,MAR,1540770719,OT_PMM,RMSE,0.6286678010551521
511,parkinsons,MAR,1540770719,OT_PMM,MAE,0.3216788427145605
512,parkinsons,MAR,1580016183,PMM,RMSE,0.7603416445678584
513,parkinsons,MAR,1580016183,PMM,MAE,0.40792948366189996
514,parkinsons,MAR,1580016183,OT_PMM,RMSE,0.6971085493179464
515,parkinsons,MAR,1580016183,OT_PMM,MAE,0.369461573198692
516,parkinsons,MAR,1634535062,PMM,RMSE,0.7712790686226089
517,parkinsons,MAR,1634535062,PMM,MAE,0.41383818959316426
518,parkinsons,MAR,1634535062,OT_PMM,RMSE,0.7453698670897668
519,parkinsons,MAR,1634535062,OT_PMM,MAE,0.3875299334618769
520,parkinsons,MAR,1662057957,PMM,RMSE,0.7038822532334575
521,parkinsons,MAR,1662057957,PMM,MAE,0.3773942470564751
522,parkinsons,MAR,1662057957,OT_PMM,RMSE,0.6734280385655281
523,parkinsons,MAR,1662057957,OT_PMM,MAE,0.3472123791804678
524,parkinsons,MAR,1678403330,PMM,RMSE,0.7043839324022819
525,parkinsons,MAR,1678403330,PMM,MAE,0.41801099069601505
526,parkinsons,MAR,1678403330,OT_PMM,RMSE,0.633479252471092
527,parkinsons,MAR,1678403330,OT_PMM,MAE,0.35577132396094824
528,parkinsons,MAR,1688060240,PMM,RMSE,0.7111072312137897
529,parkinsons,MAR,1688060240,PMM,MAE,0.3974455982341956
530,parkinsons,MAR,1688060240,OT_PMM,RMSE,0.7163146945050314
531,parkinsons,MAR,1688060240,OT_PMM,MAE,0.38731433021695605
532,parkinsons,MAR,1766867109,PMM,RMSE,0.7087569369139541
533,parkinsons,MAR,1766867109,PMM,MAE,0.4045791214487615
534,parkinsons,MAR,1766867109,OT_PMM,RMSE,0.6170035392444232
535,parkinsons,MAR,1766867109,OT_PMM,MAE,0.35517898595459024
536,parkinsons,MAR,1803345590,PMM,RMSE,0.7060460676827025
537,parkinsons,MAR,1803345590,PMM,MAE,0.4183291778511591
538,parkinsons,MAR,1803345590,OT_PMM,RMSE,0.6774268713774261
539,parkinsons,MAR,1803345590,OT_PMM,MAE,0.38497734897547986
540,parkinsons,MAR,1843824992,PMM,RMSE,0.6602820127611831
541,parkinsons,MAR,1843824992,PMM,MAE,0.3499027170392636
542,parkinsons,MAR,1843824992,OT_PMM,RMSE,0.5764448829089
543,parkinsons,MAR,1843824992,OT_PMM,MAE,0.30012610374815474
544,parkinsons,MAR,184566854,PMM,RMSE,0.6575180614655834
545,parkinsons,MAR,184566854,PMM,MAE,0.34423274854572083
546,parkinsons,MAR,184566854,OT_PMM,RMSE,0.5780147918068071
547,parkinsons,MAR,184566854,OT_PMM,MAE,0.299552794110376
548,parkinsons,MAR,191664963,PMM,RMSE,0.7896810842623088
549,parkinsons,MAR,191664963,PMM,MAE,0.4370983846333095
550,parkinsons,MAR,191664963,OT_PMM,RMSE,0.7647493670602369
551,parkinsons,MAR,191664963,OT_PMM,MAE,0.41289761931214264
552,parkinsons,MAR,1990212658,PMM,RMSE,0.6588724780779254
553,parkinsons,MAR,1990212658,PMM,MAE,0.3943476941435777
554,parkinsons,MAR,1990212658,OT_PMM,RMSE,0.6363295748935209
555,parkinsons,MAR,1990212658,OT_PMM,MAE,0.3772000144498362
556,parkinsons,MAR,202244314,PMM,RMSE,0.7598743490672275
557,parkinsons,MAR,202244314,PMM,MAE,0.4672399395065408
558,parkinsons,MAR,202244314,OT_PMM,RMSE,0.6905798723118448
559,parkinsons,MAR,202244314,OT_PMM,MAE,0.39197987060563827
560,parkinsons,MAR,2095133045,PMM,RMSE,0.6479217780448205
561,parkinsons,MAR,2095133045,PMM,MAE,0.3674841345880824
562,parkinsons,MAR,2095133045,OT_PMM,RMSE,0.5521124876656793
563,parkinsons,MAR,2095133045,OT_PMM,MAE,0.32115172539124215
564,parkinsons,MAR,275121930,PMM,RMSE,0.6731710161834963
565,parkinsons,MAR,275121930,PMM,MAE,0.38879273413029763
566,parkinsons,MAR,275121930,OT_PMM,RMSE,0.5981298947798421
567,parkinsons,MAR,275121930,OT_PMM,MAE,0.34934641027026997
568,parkinsons,MAR,392022359,PMM,RMSE,0.6900022384959943
569,parkinsons,MAR,392022359,PMM,MAE,0.3899891929951941
570,parkinsons,MAR,392022359,OT_PMM,RMSE,0.6191081285427447
571,parkinsons,MAR,392022359,OT_PMM,MAE,0.3451753010913123
572,parkinsons,MAR,432652533,PMM,RMSE,0.6940083257669869
573,parkinsons,MAR,432652533,PMM,MAE,0.39612084267448605
574,parkinsons,MAR,432652533,OT_PMM,RMSE,0.6887223639085542
575,parkinsons,MAR,432652533,OT_PMM,MAE,0.38598318792288083
576,parkinsons,MAR,796282693,PMM,RMSE,0.5916903651648472
577,parkinsons,MAR,796282693,PMM,MAE,0.32037245510949014
578,parkinsons,MAR,796282693,OT_PMM,RMSE,0.5746618986597436
579,parkinsons,MAR,796282693,OT_PMM,MAE,0.30497828362365675
580,parkinsons,MAR,864178266,PMM,RMSE,0.6803310193657712
581,parkinsons,MAR,864178266,PMM,MAE,0.4198645082421364
582,parkinsons,MAR,864178266,OT_PMM,RMSE,0.6478975080323067
583,parkinsons,MAR,864178266,OT_PMM,MAE,0.3884759617582858
584,parkinsons,MAR,929893137,PMM,RMSE,0.7485599068336699
585,parkinsons,MAR,929893137,PMM,MAE,0.40211010371168265
586,parkinsons,MAR,929893137,OT_PMM,RMSE,0.6237372098502124
587,parkinsons,MAR,929893137,OT_PMM,MAE,0.3382678798410438
588,parkinsons,MAR,942484272,PMM,RMSE,0.7542339246200773
589,parkinsons,MAR,942484272,PMM,MAE,0.4400888649193452
590,parkinsons,MAR,942484272,OT_PMM,RMSE,0.8260983783432597
591,parkinsons,MAR,942484272,OT_PMM,MAE,0.45967698366547444
592,parkinsons,MAR,952224740,PMM,RMSE,0.7488328908258668
593,parkinsons,MAR,952224740,PMM,MAE,0.42598666037640154
594,parkinsons,MAR,952224740,OT_PMM,RMSE,0.6637059392666695
595,parkinsons,MAR,952224740,OT_PMM,MAE,0.36574312780628504
596,parkinsons,MAR,967196436,PMM,RMSE,0.5515359582631912
597,parkinsons,MAR,967196436,PMM,MAE,0.3245823653934529
598,parkinsons,MAR,967196436,OT_PMM,RMSE,0.495559702890502
599,parkinsons,MAR,967196436,OT_PMM,MAE,0.2887905481136255
600,parkinsons,MNAR_quant,1074497555,PMM,RMSE,0.6772330041410171
601,parkinsons,MNAR_quant,1074497555,PMM,MAE,0.45052414835523047
602,parkinsons,MNAR_quant,1074497555,OT_PMM,RMSE,0.5945216671676731
603,parkinsons,MNAR_quant,1074497555,OT_PMM,MAE,0.3829303732459499
604,parkinsons,MNAR_quant,1102145672,PMM,RMSE,0.8315661499610527
605,parkinsons,MNAR_quant,1102145672,PMM,MAE,0.5039090048988173
606,parkinsons,MNAR_quant,1102145672,OT_PMM,RMSE,0.6627491853425893
607,parkinsons,MNAR_quant,1102145672,OT_PMM,MAE,0.4090473590975985
608,parkinsons,MNAR_quant,1130604997,PMM,RMSE,0.6456009795953672
609,parkinsons,MNAR_quant,1130604997,PMM,MAE,0.4373177862451847
610,parkinsons,MNAR_quant,1130604997,OT_PMM,RMSE,0.598306461423385
611,parkinsons,MNAR_quant,1130604997,OT_PMM,MAE,0.3862075532103721
612,parkinsons,MNAR_quant,1171300112,PMM,RMSE,0.96490818689464
613,parkinsons,MNAR_quant,1171300112,PMM,MAE,0.5930932738736744
614,parkinsons,MNAR_quant,1171300112,OT_PMM,RMSE,0.8696541668876648
615,parkinsons,MNAR_quant,1171300112,OT_PMM,MAE,0.5310950095494259
616,parkinsons,MNAR_quant,1382689815,PMM,RMSE,0.9312575332001746
617,parkinsons,MNAR_quant,1382689815,PMM,MAE,0.5273360964798744
618,parkinsons,MNAR_quant,1382689815,OT_PMM,RMSE,0.8536499904626849
619,parkinsons,MNAR_quant,1382689815,OT_PMM,MAE,0.4654427988699601
620,parkinsons,MNAR_quant,1405681631,PMM,RMSE,0.7195307193354727
621,parkinsons,MNAR_quant,1405681631,PMM,MAE,0.43164999890933264
622,parkinsons,MNAR_quant,1405681631,OT_PMM,RMSE,0.671668590846918
623,parkinsons,MNAR_quant,1405681631,OT_PMM,MAE,0.40107025127795715
624,parkinsons,MNAR_quant,1497586438,PMM,RMSE,0.5745938675659591
625,parkinsons,MNAR_quant,1497586438,PMM,MAE,0.33328737971336975
626,parkinsons,MNAR_quant,1497586438,OT_PMM,RMSE,0.4755126976556381
627,parkinsons,MNAR_quant,1497586438,OT_PMM,MAE,0.27543610357416987
628,parkinsons,MNAR_quant,1540770719,PMM,RMSE,0.7377367339850283
629,parkinsons,MNAR_quant,1540770719,PMM,MAE,0.49673491398768876
630,parkinsons,MNAR_quant,1540770719,OT_PMM,RMSE,0.6096008881989222
631,parkinsons,MNAR_quant,1540770719,OT_PMM,MAE,0.39767368535015196
632,parkinsons,MNAR_quant,1580016183,PMM,RMSE,0.8770394401151504
633,parkinsons,MNAR_quant,1580016183,PMM,MAE,0.6000978817419427
634,parkinsons,MNAR_quant,1580016183,OT_PMM,RMSE,0.8421191789786231
635,parkinsons,MNAR_quant,1580016183,OT_PMM,MAE,0.5685452315084132
636,parkinsons,MNAR_quant,1634535062,PMM,RMSE,0.7034552630198917
637,parkinsons,MNAR_quant,1634535062,PMM,MAE,0.39439355237220414
638,parkinsons,MNAR_quant,1634535062,OT_PMM,RMSE,0.5886252151607182
639,parkinsons,MNAR_quant,1634535062,OT_PMM,MAE,0.326643801275078
640,parkinsons,MNAR_quant,1662057957,PMM,RMSE,0.7569531394787408
641,parkinsons,MNAR_quant,1662057957,PMM,MAE,0.5245023020795632
642,parkinsons,MNAR_quant,1662057957,OT_PMM,RMSE,0.6975874911184357
643,parkinsons,MNAR_quant,1662057957,OT_PMM,MAE,0.4610001666452771
644,parkinsons,MNAR_quant,1678403330,PMM,RMSE,0.9193363077831533
645,parkinsons,MNAR_quant,1678403330,PMM,MAE,0.5522519313899277
646,parkinsons,MNAR_quant,1678403330,OT_PMM,RMSE,0.7719629265973943
647,parkinsons,MNAR_quant,1678403330,OT_PMM,MAE,0.44029177632793204
648,parkinsons,MNAR_quant,1688060240,PMM,RMSE,0.9457407834054758
649,parkinsons,MNAR_quant,1688060240,PMM,MAE,0.6178268335112598
650,parkinsons,MNAR_quant,1688060240,OT_PMM,RMSE,0.8161378457370725
651,parkinsons,MNAR_quant,1688060240,OT_PMM,MAE,0.5365646627998526
652,parkinsons,MNAR_quant,1766867109,PMM,RMSE,0.7304946707249497
653,parkinsons,MNAR_quant,1766867109,PMM,MAE,0.44622865295346675
654,parkinsons,MNAR_quant,1766867109,OT_PMM,RMSE,0.5424055254451174
655,parkinsons,MNAR_quant,1766867109,OT_PMM,MAE,0.32933131262734616
656,parkinsons,MNAR_quant,1803345590,PMM,RMSE,0.7926329853180345
657,parkinsons,MNAR_quant,1803345590,PMM,MAE,0.42235174752038845
658,parkinsons,MNAR_quant,1803345590,OT_PMM,RMSE,0.655084171421227
659,parkinsons,MNAR_quant,1803345590,OT_PMM,MAE,0.3366419906611776
660,parkinsons,MNAR_quant,1843824992,PMM,RMSE,0.6537257505291156
661,parkinsons,MNAR_quant,1843824992,PMM,MAE,0.3875976626213925
662,parkinsons,MNAR_quant,1843824992,OT_PMM,RMSE,0.5867366884885008
663,parkinsons,MNAR_quant,1843824992,OT_PMM,MAE,0.3223266031116301
664,parkinsons,MNAR_quant,184566854,PMM,RMSE,0.9168205318019382
665,parkinsons,MNAR_quant,184566854,PMM,MAE,0.581540102045331
666,parkinsons,MNAR_quant,184566854,OT_PMM,RMSE,0.7438851590192841
667,parkinsons,MNAR_quant,184566854,OT_PMM,MAE,0.45932160202675865
668,parkinsons,MNAR_quant,191664963,PMM,RMSE,0.7066838868151026
669,parkinsons,MNAR_quant,191664963,PMM,MAE,0.4204450781864085
670,parkinsons,MNAR_quant,191664963,OT_PMM,RMSE,0.6362511798404414
671,parkinsons,MNAR_quant,191664963,OT_PMM,MAE,0.37075206361712676
672,parkinsons,MNAR_quant,1990212658,PMM,RMSE,0.6604581448651323
673,parkinsons,MNAR_quant,1990212658,PMM,MAE,0.376883245769472
674,parkinsons,MNAR_quant,1990212658,OT_PMM,RMSE,0.5623441269748455
675,parkinsons,MNAR_quant,1990212658,OT_PMM,MAE,0.30885733679329996
676,parkinsons,MNAR_quant,202244314,PMM,RMSE,0.704576718428052
677,parkinsons,MNAR_quant,202244314,PMM,MAE,0.47280655310166825
678,parkinsons,MNAR_quant,202244314,OT_PMM,RMSE,0.6821852571768366
679,parkinsons,MNAR_quant,202244314,OT_PMM,MAE,0.4410299647398379
680,parkinsons,MNAR_quant,2095133045,PMM,RMSE,0.7678796325964674
681,parkinsons,MNAR_quant,2095133045,PMM,MAE,0.48846351580844155
682,parkinsons,MNAR_quant,2095133045,OT_PMM,RMSE,0.6690281632429836
683,parkinsons,MNAR_quant,2095133045,OT_PMM,MAE,0.4146034820815173
684,parkinsons,MNAR_quant,275121930,PMM,RMSE,0.8643411329859186
685,parkinsons,MNAR_quant,275121930,PMM,MAE,0.5109987635666211
686,parkinsons,MNAR_quant,275121930,OT_PMM,RMSE,0.7659208323740406
687,parkinsons,MNAR_quant,275121930,OT_PMM,MAE,0.4354317941790626
688,parkinsons,MNAR_quant,392022359,PMM,RMSE,0.7893586020907798
689,parkinsons,MNAR_quant,392022359,PMM,MAE,0.5023095999722531
690,parkinsons,MNAR_quant,392022359,OT_PMM,RMSE,0.7438249879121617
691,parkinsons,MNAR_quant,392022359,OT_PMM,MAE,0.46674582819972116
692,parkinsons,MNAR_quant,432652533,PMM,RMSE,0.768982377671019
693,parkinsons,MNAR_quant,432652533,PMM,MAE,0.47381224970652447
694,parkinsons,MNAR_quant,432652533,OT_PMM,RMSE,0.6515540453408986
695,parkinsons,MNAR_quant,432652533,OT_PMM,MAE,0.4070531187197799
696,parkinsons,MNAR_quant,796282693,PMM,RMSE,0.7021757594985563
697,parkinsons,MNAR_quant,796282693,PMM,MAE,0.4514243985209272
698,parkinsons,MNAR_quant,796282693,OT_PMM,RMSE,0.5768420644443761
699,parkinsons,MNAR_quant,796282693,OT_PMM,MAE,0.36733836034318773
700,parkinsons,MNAR_quant,864178266,PMM,RMSE,0.8146566865304846
701,parkinsons,MNAR_quant,864178266,PMM,MAE,0.4615154892103228
702,parkinsons,MNAR_quant,864178266,OT_PMM,RMSE,0.7593480788860647
703,parkinsons,MNAR_quant,864178266,OT_PMM,MAE,0.40762196231771836
704,parkinsons,MNAR_quant,929893137,PMM,RMSE,0.7719427767541905
705,parkinsons,MNAR_quant,929893137,PMM,MAE,0.4901491974192493
706,parkinsons,MNAR_quant,929893137,OT_PMM,RMSE,0.7205583295324302
707,parkinsons,MNAR_quant,929893137,OT_PMM,MAE,0.44647527334767834
708,parkinsons,MNAR_quant,942484272,PMM,RMSE,0.6990222773594578
709,parkinsons,MNAR_quant,942484272,PMM,MAE,0.3973948858173389
710,parkinsons,MNAR_quant,942484272,OT_PMM,RMSE,0.5732112219301657
711,parkinsons,MNAR_quant,942484272,OT_PMM,MAE,0.33173647206409673
712,parkinsons,MNAR_quant,952224740,PMM,RMSE,0.5070182396351377
713,parkinsons,MNAR_quant,952224740,PMM,MAE,0.2936096053833402
714,parkinsons,MNAR_quant,952224740,OT_PMM,RMSE,0.4164897548943566
715,parkinsons,MNAR_quant,952224740,OT_PMM,MAE,0.21662041838930907
716,parkinsons,MNAR_quant,967196436,PMM,RMSE,0.8405855147036997
717,parkinsons,MNAR_quant,967196436,PMM,MAE,0.4673251817941104
718,parkinsons,MNAR_quant,967196436,OT_PMM,RMSE,0.683256892009851
719,parkinsons,MNAR_quant,967196436,OT_PMM,MAE,0.3789606611278837
720,breast_cancer,MCAR,1074497555,PMM,RMSE,0.5906274938927646
721,breast_cancer,MCAR,1074497555,PMM,MAE,0.3478793713446011
722,breast_cancer,MCAR,1074497555,OT_PMM,RMSE,0.5331044715026229
723,breast_cancer,MCAR,1074497555,OT_PMM,MAE,0.3210600762839949
724,breast_cancer,MCAR,1102145672,PMM,RMSE,0.538772702984894
725,breast_cancer,MCAR,1102145672,PMM,MAE,0.3257564024653925
726,breast_cancer,MCAR,1102145672,OT_PMM,RMSE,0.5247142736158326
727,breast_cancer,MCAR,1102145672,OT_PMM,MAE,0.3110709686602733
728,breast_cancer,MCAR,1130604997,PMM,RMSE,0.5644660406043047
729,breast_cancer,MCAR,1130604997,PMM,MAE,0.33704028524506774
730,breast_cancer,MCAR,1130604997,OT_PMM,RMSE,0.5497605994733494
731,breast_cancer,MCAR,1130604997,OT_PMM,MAE,0.33542564238628825
732,breast_cancer,MCAR,1171300112,PMM,RMSE,0.5366847447117719
733,breast_cancer,MCAR,1171300112,PMM,MAE,0.3277630955951292
734,breast_cancer,MCAR,1171300112,OT_PMM,RMSE,0.5209866895585036
735,breast_cancer,MCAR,1171300112,OT_PMM,MAE,0.3178896590580811
736,breast_cancer,MCAR,1382689815,PMM,RMSE,0.5425322116308375
737,breast_cancer,MCAR,1382689815,PMM,MAE,0.33502329205934245
738,breast_cancer,MCAR,1382689815,OT_PMM,RMSE,0.517572349529373
739,breast_cancer,MCAR,1382689815,OT_PMM,MAE,0.31765737280910594
740,breast_cancer,MCAR,1405681631,PMM,RMSE,0.5442668391843213
741,breast_cancer,MCAR,1405681631,PMM,MAE,0.33432325476438773
742,breast_cancer,MCAR,1405681631,OT_PMM,RMSE,0.5820821618678108
743,breast_cancer,MCAR,1405681631,OT_PMM,MAE,0.3359777665506341
744,breast_cancer,MCAR,1497586438,PMM,RMSE,0.5651714081074183
745,breast_cancer,MCAR,1497586438,PMM,MAE,0.3387306886673191
746,breast_cancer,MCAR,1497586438,OT_PMM,RMSE,0.4938624179468141
747,breast_cancer,MCAR,1497586438,OT_PMM,MAE,0.30525167799078357
748,breast_cancer,MCAR,1540770719,PMM,RMSE,0.5441349979302551
749,breast_cancer,MCAR,1540770719,PMM,MAE,0.33100157748229514
750,breast_cancer,MCAR,1540770719,OT_PMM,RMSE,0.5507080200710615
751,breast_cancer,MCAR,1540770719,OT_PMM,MAE,0.3288307103182487
752,breast_cancer,MCAR,1580016183,PMM,RMSE,0.5768123900520888
753,breast_cancer,MCAR,1580016183,PMM,MAE,0.3435429161601801
